rte_consumption_scenario,rte_production_scenario,ssp_scenario,year,lcia_method,impact,impact_unit,process,total_draw_count,process_present_draw_count,absolute_lca_mean,absolute_lca_min,absolute_lca_max,absolute_lca_p5,absolute_lca_p25,absolute_lca_median,absolute_lca_p75,absolute_lca_p95,contrib_absolute_lca_mean,contrib_absolute_lca_min,contrib_absolute_lca_max,contrib_absolute_lca_p5,contrib_absolute_lca_p25,contrib_absolute_lca_median,contrib_absolute_lca_p75,contrib_absolute_lca_p95,contrib_lca_ratio_mean,contrib_lca_ratio_min,contrib_lca_ratio_max,contrib_lca_ratio_p5,contrib_lca_ratio_p25,contrib_lca_ratio_median,contrib_lca_ratio_p75,contrib_lca_ratio_p95,absolute_lca_per_kwh_mean,absolute_lca_per_kwh_min,absolute_lca_per_kwh_max,absolute_lca_per_kwh_p5,absolute_lca_per_kwh_p25,absolute_lca_per_kwh_median,absolute_lca_per_kwh_p75,absolute_lca_per_kwh_p95,contrib_absolute_lca_per_kwh_mean,contrib_absolute_lca_per_kwh_min,contrib_absolute_lca_per_kwh_max,contrib_absolute_lca_per_kwh_p5,contrib_absolute_lca_per_kwh_p25,contrib_absolute_lca_per_kwh_median,contrib_absolute_lca_per_kwh_p75,contrib_absolute_lca_per_kwh_p95
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, photovoltaic",230000,230000,0.43198431667036946,0.116529199,1.0511954459999999,0.116529199,0.116529199,0.443290921,1.0511954459999999,1.0511954459999999,0.019398080514930291,0,0.038630854574054414,0,0,0.019482792926282261,0.038630854574054414,0.038630854574054414,0.10536418794858232,0,0.16719236975345778,0,0,0.087145602907699557,0.16719236975345778,0.16719236975345778,6.6633397565908637e-13,1.7974579456145379e-13,1.621464516816615e-12,1.7974579456145379e-13,1.7974579456145379e-13,6.8377436451774496e-13,1.621464516816615e-12,1.621464516816615e-12,2.5905416840706318e-13,0,5.1590073100232279e-13,0,0,2.6018547094382837e-13,5.1590073100232279e-13,5.1590073100232279e-13
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, wind, 1-3MW turbine, offshore",230000,230000,0.43198431667036946,0.116529199,1.0511954459999999,0.116529199,0.116529199,0.443290921,1.0511954459999999,1.0511954459999999,0.016546614896967939,0,0.026914312417019016,0,0,0.019639090488929978,0.026914312417019016,0.026914312417019016,0.099425910871382597,0,0.16853364356284622,0,0,0.060714783772932303,0.16853364356284622,0.16853364356284622,6.6633397565908637e-13,1.7974579456145379e-13,1.621464516816615e-12,1.7974579456145379e-13,1.7974579456145379e-13,6.8377436451774496e-13,1.621464516816615e-12,1.621464516816615e-12,2.083329315971968e-13,0,3.3886916750423654e-13,0,0,2.4726926427201989e-13,3.3886916750423654e-13,3.3886916750423654e-13
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, wind, 1-3MW turbine, onshore",230000,230000,0.43198431667036946,0.116529199,1.0511954459999999,0.116529199,0.116529199,0.443290921,1.0511954459999999,1.0511954459999999,0.014415567816414092,0,0.024087510775277852,0,0,0.016789875103068515,0.024087510775277852,0.024087510775277852,0.085609308852135843,0,0.14408298732979805,0,0,0.054337929414254464,0.14408298732979805,0.14408298732979805,6.6633397565908637e-13,1.7974579456145379e-13,1.621464516816615e-12,1.7974579456145379e-13,1.7974579456145379e-13,6.8377436451774496e-13,1.621464516816615e-12,1.621464516816615e-12,1.9029409201011573e-13,0,3.1796950741496714e-13,0,0,2.2163636392449571e-13,3.1796950741496714e-13,3.1796950741496714e-13
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"heat and power co-generation, wood chips, 6667 kW",230000,230000,0.43198431667036946,0.116529199,1.0511954459999999,0.116529199,0.116529199,0.443290921,1.0511954459999999,1.0511954459999999,0.0080028377431766631,0,0.01426412831926361,0,0,0.0088748101715064934,0.01426412831926361,0.01426412831926361,0.04611554615961979,0,0.076159539820628938,0,0,0.032177803883476352,0.076159539820628938,0.076159539820628938,6.6633397565908637e-13,1.7974579456145379e-13,1.621464516816615e-12,1.7974579456145379e-13,1.7974579456145379e-13,6.8377436451774496e-13,1.621464516816615e-12,1.621464516816615e-12,9.3461034776732158e-13,0,1.6658343419300262e-12,0,0,1.0364435314989135e-12,1.6658343419300262e-12,1.6658343419300262e-12
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,transmission network construction,230000,230000,0.43198431667036946,0.116529199,1.0511954459999999,0.116529199,0.116529199,0.443290921,1.0511954459999999,1.0511954459999999,0.0080423550854179741,0,0.013864848490705356,0,0,0.0091535887430995895,0.013864848490705356,0.013864848490705356,0.047086194281001054,0,0.078551889326035698,0,0,0.031277086522386401,0.078551889326035698,0.078551889326035698,6.6633397565908637e-13,1.7974579456145379e-13,1.621464516816615e-12,1.7974579456145379e-13,1.7974579456145379e-13,6.8377436451774496e-13,1.621464516816615e-12,1.621464516816615e-12,,,,,,,,
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,EU electricity market imports,230000,230000,0.0059781379506565211,0.001872823,0.014097897999999999,0.001872823,0.001872823,0.0060638869999999996,0.014097897999999999,0.014097897999999999,0.004051273104550307,0.00036497195499568584,0.011651642628409451,0.00036497195499568584,0.00036497195499568584,0.0038188431854488244,0.011651642628409451,0.011651642628409451,0.46157593355268295,0.19487797565263021,0.82648084334341565,0.19487797565263021,0.19487797565263021,0.62976819743653278,0.82648084334341565,0.82648084334341565,9.2212529196104628e-15,2.88882218125298e-15,2.1745947992259261e-14,2.88882218125298e-15,2.88882218125298e-15,9.3535205075554475e-15,2.1745947992259261e-14,2.1745947992259261e-14,7.6671803089596159e-14,6.9072270974015661e-15,2.2051152975844181e-13,6.9072270974015661e-15,6.9072270974015661e-15,7.2272985236806896e-14,2.2051152975844181e-13,2.2051152975844181e-13
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,Other life cycle contributions,230000,230000,0.0059781379506565211,0.001872823,0.014097897999999999,0.001872823,0.001872823,0.0060638869999999996,0.014097897999999999,0.014097897999999999,0.00061178719664895681,0,0.0024462553715905496,0,0,5.1141841013486469e-19,0.0024462553715905496,0.0024462553715905496,0.043395632217580131,0,0.17351915665658452,0,0,2.7307354199241718e-16,0.17351915665658452,0.17351915665658452,9.2212529196104628e-15,2.88882218125298e-15,2.1745947992259261e-14,2.88882218125298e-15,2.88882218125298e-15,9.3535205075554475e-15,2.1745947992259261e-14,2.1745947992259261e-14,,,,,,,,
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,Transmission corona,230000,230000,0.0059781379506565211,0.001872823,0.014097897999999999,0.001872823,0.001872823,0.0060638869999999996,0.014097897999999999,0.014097897999999999,0.00011629709940489731,0,0.00015508169602149741,0,0,0.00015508167005850296,0.00015508169602149741,0.00015508169602149741,0.047787042510065374,0,0.082806367744577544,0,0,0.025574634887077782,0.082806367744577544,0.082806367744577544,9.2212529196104628e-15,2.88882218125298e-15,2.1745947992259261e-14,2.88882218125298e-15,2.88882218125298e-15,9.3535205075554475e-15,2.1745947992259261e-14,2.1745947992259261e-14,,,,,,,,
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, Evolutionary Power Reactor (EPR)",230000,230000,0.0059781379506565211,0.001872823,0.014097897999999999,0.001872823,0.001872823,0.0060638869999999996,0.014097897999999999,0.014097897999999999,0.00017701548405328393,0,0.00030607450608543076,0,0,0.0002010222019812844,0.00030607450608543076,0.00030607450608543076,0.066274949780392903,0,0.10733646584930044,0,0,0.050474968627454764,0.10733646584930044,0.10733646584930044,9.2212529196104628e-15,2.88882218125298e-15,2.1745947992259261e-14,2.88882218125298e-15,2.88882218125298e-15,9.3535205075554475e-15,2.1745947992259261e-14,2.1745947992259261e-14,7.3777415988763849e-16,0,1.2756728109841548e-15,0,0,8.3783064353543618e-16,1.2756728109841548e-15,1.2756728109841548e-15
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, Small Modular Reactor (SMR)",230000,230000,0.0059781379506565211,0.001872823,0.014097897999999999,0.001872823,0.001872823,0.0060638869999999996,0.014097897999999999,0.014097897999999999,4.0224447786904161e-05,0,7.4507776588922072e-05,0,0,4.3200445917505767e-05,7.4507776588922072e-05,7.4507776588922072e-05,0.014602765003761941,0,0.023067020170889491,0,0,0.012287131437132994,0.023067020170889491,0.023067020170889491,9.2212529196104628e-15,2.88882218125298e-15,2.1745947992259261e-14,2.88882218125298e-15,2.88882218125298e-15,9.3535205075554475e-15,2.1745947992259261e-14,2.1745947992259261e-14,1.0961084205197316e-15,0,2.030322315568763e-15,0,0,1.1772038851308539e-15,2.030322315568763e-15,2.030322315568763e-15
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, hydro, reservoir, alpine region",230000,230000,0.0059781379506565211,0.001872823,0.014097897999999999,0.001872823,0.001872823,0.0060638869999999996,0.014097897999999999,0.014097897999999999,1.0304745524811429e-05,0,1.6420779741181161e-05,0,0,1.2401051131347669e-05,1.6420779741181161e-05,1.6420779741181161e-05,0.0039870239686326161,0,0.0066215820349000785,0,0,0.0027079626881538464,0.0066215820349000785,0.0066215820349000785,9.2212529196104628e-15,2.88882218125298e-15,2.1745947992259261e-14,2.88882218125298e-15,2.88882218125298e-15,9.3535205075554475e-15,2.1745947992259261e-14,2.1745947992259261e-14,1.1756078204551863e-15,0,1.8733500105441779e-15,0,0,1.4147630942707468e-15,1.8733500105441779e-15,1.8733500105441779e-15
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, hydro, run-of-river",230000,172479,0.0059781379506565211,0.001872823,0.014097897999999999,0.001872823,0.001872823,0.0060638869999999996,0.014097897999999999,0.014097897999999999,3.716767865383266e-05,0,5.8852002359287582e-05,0,0,4.4916467658530412e-05,5.8852002359287582e-05,5.8852002359287582e-05,0.014415230919765607,0,0.023983295622987549,0,0,0.0097053263623295728,0.023983295622987549,0.023983295622987549,9.2212529196104628e-15,2.88882218125298e-15,2.1745947992259261e-14,2.88882218125298e-15,2.88882218125298e-15,9.3535205075554475e-15,2.1745947992259261e-14,2.1745947992259261e-14,1.0770179462789061e-15,9.7604876353783328e-16,1.2788720376340178e-15,9.7604876353783328e-16,9.7604876353783328e-16,9.7604876353783328e-16,1.2788720376340178e-15,1.2788720376340178e-15
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, nuclear, pressure water reactor",230000,172479,0.0059781379506565211,0.001872823,0.014097897999999999,0.001872823,0.001872823,0.0060638869999999996,0.014097897999999999,0.014097897999999999,2.1948398812543029e-05,0,3.9107259804210077e-05,0,0,2.4346458404841088e-05,3.9107259804210077e-05,3.9107259804210077e-05,0.0081107941309207059,0,0.012999871533423654,0,0,0.0064492065574787392,0.012999871533423654,0.012999871533423654,9.2212529196104628e-15,2.88882218125298e-15,2.1745947992259261e-14,2.88882218125298e-15,2.88882218125298e-15,9.3535205075554475e-15,2.1745947992259261e-14,2.1745947992259261e-14,1.2269998834910821e-15,1.0206712816625849e-15,1.6394848745746055e-15,1.0206712816625849e-15,1.0206712816625849e-15,1.0206712816625849e-15,1.6394848745746055e-15,1.6394848745746055e-15
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, photovoltaic",230000,230000,0.0059781379506565211,0.001872823,0.014097897999999999,0.001872823,0.001872823,0.0060638869999999996,0.014097897999999999,0.014097897999999999,0.00027070627886712845,0,0.00052639827410239017,0,0,0.00027824480989897528,0.00052639827410239017,0.00052639827410239017,0.095971064079744137,0,0.14856973130881843,0,0,0.086808720891796004,0.14856973130881843,0.14856973130881843,9.2212529196104628e-15,2.88882218125298e-15,2.1745947992259261e-14,2.88882218125298e-15,2.88882218125298e-15,9.3535205075554475e-15,2.1745947992259261e-14,2.1745947992259261e-14,3.6151824443484672e-15,0,7.0298540674540797e-15,0,0,3.715857046489786e-15,7.0298540674540797e-15,7.0298540674540797e-15
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, wind, 1-3MW turbine, offshore",230000,230000,0.0059781379506565211,0.001872823,0.014097897999999999,0.001872823,0.001872823,0.0060638869999999996,0.014097897999999999,0.014097897999999999,0.00022237176694734923,0,0.00035929086950132219,0,0,0.00026513914746228393,0.00035929086950132219,0.00035929086950132219,0.085582541908475668,0,0.14157191975017602,0,0,0.059250917687173624,0.14157191975017602,0.14157191975017602,9.2212529196104628e-15,2.88882218125298e-15,2.1745947992259261e-14,2.88882218125298e-15,2.88882218125298e-15,9.3535205075554475e-15,2.1745947992259261e-14,2.1745947992259261e-14,2.7998094940436924e-15,0,4.523712254431609e-15,0,0,3.3382796867873529e-15,4.523712254431609e-15,4.523712254431609e-15
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, wind, 1-3MW turbine, onshore",230000,230000,0.0059781379506565211,0.001872823,0.014097897999999999,0.001872823,0.001872823,0.0060638869999999996,0.014097897999999999,0.014097897999999999,0.00019411024088673997,0,0.00032183061933322468,0,0,0.00022733929126481493,0.00032183061933322468,0.00032183061933322468,0.073948854772610623,0,0.12138856222121094,0,0,0.053073320682464023,0.12138856222121094,0.12138856222121094,9.2212529196104628e-15,2.88882218125298e-15,2.1745947992259261e-14,2.88882218125298e-15,2.88882218125298e-15,9.3535205075554475e-15,2.1745947992259261e-14,2.1745947992259261e-14,2.5623713418749165e-15,0,4.2483563531989999e-15,0,0,3.0010149005402231e-15,4.2483563531989999e-15,4.2483563531989999e-15
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"heat and power co-generation, wood chips, 6667 kW",230000,230000,0.0059781379506565211,0.001872823,0.014097897999999999,0.001872823,0.001872823,0.0060638869999999996,0.014097897999999999,0.014097897999999999,0.000113558214353523,0,0.00019822653083453718,0,0,0.00012802104670389571,0.00019822653083453718,0.00019822653083453718,0.042343412668676084,0,0.068357258910156329,0,0,0.032689680865513687,0.068357258910156329,0.068357258910156329,9.2212529196104628e-15,2.88882218125298e-15,2.1745947992259261e-14,2.88882218125298e-15,2.88882218125298e-15,9.3535205075554475e-15,2.1745947992259261e-14,2.1745947992259261e-14,1.3261883086129191e-14,0,2.314986056663404e-14,0,0,1.4950924401871417e-14,2.314986056663404e-14,2.314986056663404e-14
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,transmission network construction,230000,230000,0.0059781379506565211,0.001872823,0.014097897999999999,0.001872823,0.001872823,0.0060638869999999996,0.014097897999999999,0.014097897999999999,0.00011137329416624569,0,0.00018925350017917221,0,0,0.00012813845452233185,0.00018925350017917221,0.00018925350017917221,0.042004754486691422,0,0.068419949200929225,0,0,0.031209931876892198,0.068419949200929225,0.068419949200929225,9.2212529196104628e-15,2.88882218125298e-15,2.1745947992259261e-14,2.88882218125298e-15,2.88882218125298e-15,9.3535205075554475e-15,2.1745947992259261e-14,2.1745947992259261e-14,,,,,,,,
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,EU electricity market imports,230000,230000,2.4887910845114605,2.4363319350000001,2.5286341810000001,2.4363319350000001,2.4363319350000001,2.495097586,2.5286341810000001,2.5286341810000001,0.16616505201190257,0.12131331032655979,0.19919001778278664,0.12131331032655979,0.12131331032655979,0.17207746182729233,0.19919001778278664,0.19919001778278664,0.066625053497939582,0.049793424526350424,0.078773758291922194,0.049793424526350424,0.049793424526350424,0.068966225125950784,0.078773758291922194,0.078773758291922194,3.8389496905097449e-12,3.7580316752744806e-12,3.9004074978359147e-12,3.7580316752744806e-12,3.7580316752744806e-12,3.8486774421228284e-12,3.9004074978359147e-12,3.9004074978359147e-12,3.1447333874600401e-12,2.2958980408144614e-12,3.7697427454867406e-12,2.2958980408144614e-12,2.2958980408144614e-12,3.2566278700832179e-12,3.7697427454867406e-12,3.7697427454867406e-12
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,Other life cycle contributions,230000,230000,2.4887910845114605,2.4363319350000001,2.5286341810000001,2.4363319350000001,2.4363319350000001,2.495097586,2.5286341810000001,2.5286341810000001,0.043198653819672063,-5.2369256943400489e-16,0.17273153071964334,-5.2369256943400489e-16,-5.2369256943400489e-16,0,0.17273153071964334,0.17273153071964334,0.017083789400722357,-2.1495123957072985e-16,0.068310209526366961,-2.1495123957072985e-16,-2.1495123957072985e-16,0,0.068310209526366961,0.068310209526366961,3.8389496905097449e-12,3.7580316752744806e-12,3.9004074978359147e-12,3.7580316752744806e-12,3.7580316752744806e-12,3.8486774421228284e-12,3.9004074978359147e-12,3.9004074978359147e-12,,,,,,,,
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,Transmission corona,230000,230000,2.4887910845114605,2.4363319350000001,2.5286341810000001,2.4363319350000001,2.4363319350000001,2.495097586,2.5286341810000001,2.5286341810000001,3.5429495133092121e-13,-2.3912395965845472e-14,7.2073599013404955e-13,-2.3912395965845472e-14,-2.3912395965845472e-14,0,7.2073599013404955e-13,7.2073599013404955e-13,1.4193863027651209e-13,-9.814917098250601e-15,2.8886084222841679e-13,-9.814917098250601e-15,-9.814917098250601e-15,0,2.8886084222841679e-13,2.8886084222841679e-13,3.8389496905097449e-12,3.7580316752744806e-12,3.9004074978359147e-12,3.7580316752744806e-12,3.7580316752744806e-12,3.8486774421228284e-12,3.9004074978359147e-12,3.9004074978359147e-12,,,,,,,,
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, Evolutionary Power Reactor (EPR)",230000,230000,2.4887910845114605,2.4363319350000001,2.5286341810000001,2.4363319350000001,2.4363319350000001,2.495097586,2.5286341810000001,2.5286341810000001,1.7347013231251895,1.733906255239628,1.7351452229640583,1.733906255239628,1.733906255239628,1.7346089811032495,1.7351452229640583,1.7351452229640583,0.69712910077821533,0.6859865274846767,0.71168720088202098,0.6859865274846767,0.6859865274846767,0.69542178738818206,0.71168720088202098,0.71168720088202098,3.8389496905097449e-12,3.7580316752744806e-12,3.9004074978359147e-12,3.7580316752744806e-12,3.7580316752744806e-12,3.8486774421228284e-12,3.9004074978359147e-12,3.9004074978359147e-12,7.2299755224182119e-12,7.2266617991323781e-12,7.2318256301743405e-12,7.2266617991323781e-12,7.2266617991323781e-12,7.2295906546955183e-12,7.2318256301743405e-12,7.2318256301743405e-12
reference,n03,SSP5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, Small Modular Reactor (SMR)",230000,230000,2.4887910845114605,2.4363319350000001,2.5286341810000001,2.4363319350000001,2.4363319350000001,2.495097586,2.5286341810000001,2.5286341810000001,0.15746492329057737,0.15721328519650951,0.15761391758932569,0.15721328519650951,0.15721328519650951,0.15741870678920658,0.15761391758932569,0.15761391758932569,0.06328047004067458,0.062254440745933497,0.06452868057016603,0.062254440745933497,0.062254440745933497,0.063169440134805896,0.06452868057016603,0.06452868057016603,3.8389496905097449e-12,3.7580316752744806e-12,3.9004074978359147e-12,3.7580316752744806e-12,3.7580316752744806e-12,3.8486774421228284e-12,3.9004074978359147e-12,3.9004074978359147e-12,4.2908880670077407e-12,4.2840309790366818e-12,4.2949481320243763e-12,4.2840309790366818e-12,4.2840309790366818e-12,4.2896286764749788e-12,4.2949481320243763e-12,4.2949481320243763e-12
