rte_consumption_scenario,rte_production_scenario,ssp_scenario,iam_model,iam_scenario,gmst,year,lcia_method,impact,impact_unit,process,absolute_lca,contrib_absolute_lca,contrib_lca_ratio,absolute_lca_per_kwh,contrib_absolute_lca_per_kwh
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, wind, 1-3MW turbine, offshore",0.001476666,0.00020164067226858084,0.13655130697705564,2.2777517914686358e-15,2.5387915645036713e-15
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, wind, 1-3MW turbine, onshore",0.001476666,0.00017300804043718211,0.11716125409346603,2.2777517914686358e-15,2.2838100661526121e-15
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"heat and power co-generation, wood chips, 6667 kW",0.001476666,0.00012897768274089261,0.087343842643422834,2.2777517914686358e-15,1.5062646623071519e-14
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,transmission network construction,0.001476666,8.9536931725886851e-05,0.06063451838525899,2.2777517914686358e-15,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,EU electricity market imports,2.4321942449999998,0,0,3.7516493058302586e-12,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,Other life cycle contributions,2.4321942449999998,0.27626646033001129,0.1135873341111418,3.7516493058302586e-12,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,Transmission corona,2.4321942449999998,0,0,3.7516493058302586e-12,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, Evolutionary Power Reactor (EPR)",2.4321942449999998,1.7338132502773917,0.7128596960714344,3.7516493058302586e-12,7.226274168039167e-12
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, Small Modular Reactor (SMR)",2.4321942449999998,0.15717938676901896,0.064624520468355512,3.7516493058302586e-12,4.2831072533862988e-12
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, hydro, reservoir, alpine region",2.4321942449999998,0.26493514762357784,0.10892844934906828,3.7516493058302586e-12,3.0224888292108659e-11
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, hydro, run-of-river",2.4321942449999998,0,0,3.7516493058302586e-12,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, nuclear, pressure water reactor",2.4321942449999998,0,0,3.7516493058302586e-12,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, photovoltaic",2.4321942449999998,0,0,3.7516493058302586e-12,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, wind, 1-3MW turbine, offshore",2.4321942449999998,0,0,3.7516493058302586e-12,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, wind, 1-3MW turbine, onshore",2.4321942449999998,0,0,3.7516493058302586e-12,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"heat and power co-generation, wood chips, 6667 kW",2.4321942449999998,0,0,3.7516493058302586e-12,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,transmission network construction,2.4321942449999998,0,0,3.7516493058302586e-12,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,EU electricity market imports,5.2799999999999996e-07,1.000869161460644e-07,0.18955855330694016,8.1456675844387694e-19,1.8944809124192547e-18
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,Other life cycle contributions,5.2799999999999996e-07,-1.4038746455424948e-08,-0.026588534953456353,8.1456675844387694e-19,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,Transmission corona,5.2799999999999996e-07,0,0,8.1456675844387694e-19,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, Evolutionary Power Reactor (EPR)",5.2799999999999996e-07,0,0,8.1456675844387694e-19,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, Small Modular Reactor (SMR)",5.2799999999999996e-07,0,0,8.1456675844387694e-19,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, hydro, reservoir, alpine region",5.2799999999999996e-07,0,0,8.1456675844387694e-19,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, hydro, run-of-river",5.2799999999999996e-07,-2.7874000363191861e-08,-0.052791667354530045,8.1456675844387694e-19,-6.0580646923973996e-19
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, nuclear, pressure water reactor",5.2799999999999996e-07,0,0,8.1456675844387694e-19,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, photovoltaic",5.2799999999999996e-07,5.2072043177261869e-08,0.098621293896329301,8.1456675844387694e-19,6.9551296324741097e-19
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, wind, 1-3MW turbine, offshore",5.2799999999999996e-07,0,0,8.1456675844387694e-19,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, wind, 1-3MW turbine, onshore",5.2799999999999996e-07,-5.7030272498714288e-08,-0.10801187973241343,8.1456675844387694e-19,-7.529528499288403e-19
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"heat and power co-generation, wood chips, 6667 kW",5.2799999999999996e-07,4.1023154606964436e-07,0.77695368573796286,8.1456675844387694e-19,4.7916425223996315e-17
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,transmission network construction,5.2799999999999996e-07,6.4552513924360573e-08,0.12225854909916775,8.1456675844387694e-19,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,EU electricity market imports,0.00028399499999999999,4.7914744555599889e-05,0.16871685964752861,4.3806176642431508e-16,9.0680519324349225e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,Other life cycle contributions,0.00028399499999999999,2.0336192178433618e-05,0.071607571184118091,4.3806176642431508e-16,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,Transmission corona,0.00028399499999999999,0,0,4.3806176642431508e-16,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, Evolutionary Power Reactor (EPR)",0.00028399499999999999,3.3234202711533141e-05,0.1170239008135113,4.3806176642431508e-16,1.3851539967295752e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, Small Modular Reactor (SMR)",0.00028399499999999999,0,0,4.3806176642431508e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, hydro, reservoir, alpine region",0.00028399499999999999,0,0,4.3806176642431508e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, hydro, run-of-river",0.00028399499999999999,0,0,4.3806176642431508e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, nuclear, pressure water reactor",0.00028399499999999999,0,0,4.3806176642431508e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, photovoltaic",0.00028399499999999999,5.2501225047036939e-05,0.18486672317131267,4.3806176642431508e-16,7.0113547771912378e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, wind, 1-3MW turbine, offshore",0.00028399499999999999,4.5274379939480492e-05,0.15941963745657667,4.3806176642431508e-16,5.7003556916598036e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, wind, 1-3MW turbine, onshore",0.00028399499999999999,3.8713453085261285e-05,0.13631737560612436,4.3806176642431508e-16,5.1104146648185929e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"heat and power co-generation, wood chips, 6667 kW",0.00028399499999999999,2.6836909691342852e-05,0.094497824579104744,4.3806176642431508e-16,3.1341498482405987e-15
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,transmission network construction,0.00028399499999999999,1.9183892791311734e-05,0.067550107541723386,4.3806176642431508e-16,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,EU electricity market imports,0.00056281699999999996,0,0,8.6814350566243066e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,Other life cycle contributions,0.00056281699999999996,3.8420477986584606e-05,0.068264601080963452,8.6814350566243066e-16,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,Transmission corona,0.00056281699999999996,0.00047126087829444632,0.83732523767840406,8.6814350566243066e-16,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, Evolutionary Power Reactor (EPR)",0.00056281699999999996,0,0,8.6814350566243066e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, Small Modular Reactor (SMR)",0.00056281699999999996,0,0,8.6814350566243066e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, hydro, reservoir, alpine region",0.00056281699999999996,0,0,8.6814350566243066e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, hydro, run-of-river",0.00056281699999999996,0,0,8.6814350566243066e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, nuclear, pressure water reactor",0.00056281699999999996,0,0,8.6814350566243066e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, photovoltaic",0.00056281699999999996,0,0,8.6814350566243066e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, wind, 1-3MW turbine, offshore",0.00056281699999999996,0,0,8.6814350566243066e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, wind, 1-3MW turbine, onshore",0.00056281699999999996,0,0,8.6814350566243066e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"heat and power co-generation, wood chips, 6667 kW",0.00056281699999999996,5.3135643718969092e-05,0.094410161240632562,8.6814350566243066e-16,6.2054439340572901e-15
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,transmission network construction,0.00056281699999999996,0,0,8.6814350566243066e-16,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,EU electricity market imports,5051110358,784842223.7102648,0.15538013784775534,0.0077913163013767911,0.014853421433476382
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,Other life cycle contributions,5051110358,283719430.83409184,0.056169715315115644,0.0077913163013767911,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,Transmission corona,5051110358,912441958.12202024,0.18064185762183663,0.0077913163013767911,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, Evolutionary Power Reactor (EPR)",5051110358,466227274.31310427,0.092301937845148993,0.0077913163013767911,0.0019431655101428877
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, Small Modular Reactor (SMR)",5051110358,0,0,0.0077913163013767911,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, hydro, reservoir, alpine region",5051110358,0,0,0.0077913163013767911,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, hydro, run-of-river",5051110358,0,0,0.0077913163013767911,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, nuclear, pressure water reactor",5051110358,0,0,0.0077913163013767911,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, photovoltaic",5051110358,749172334.82556534,0.14831834621055517,0.0077913163013767911,0.010004918604053538
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, wind, 1-3MW turbine, offshore",5051110358,621770561.38473821,0.12309581801157277,0.0077913163013767911,0.0078285066134222512
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, wind, 1-3MW turbine, onshore",5051110358,534785745.48745525,0.10587488840754709,0.0077913163013767911,0.0070594907810564685
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"heat and power co-generation, wood chips, 6667 kW",5051110358,428724588.14314198,0.084877295833404948,0.0077913163013767911,0.050068544461869445
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,transmission network construction,5051110358,269426241.17961836,0.053340002907063457,0.0077913163013767911,
reference,n03,SSP1,message,SSP1-L,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,EU electricity market imports,0.00012338200000000001,6.6635023817207428e-06,0.054007086785112436,1.9031652231325889e-16,1.2610938565569029e-16
reference,n03,SSP1,message,SSP1-L,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,Other life cycle contributions,0.00012338200000000001,0,0,1.9031652231325889e-16,
reference,n03,SSP1,message,SSP1-L,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,Transmission corona,0.00012338200000000001,1.3234930453788617e-20,1.0726791958137019e-16,1.9031652231325889e-16,
reference,n03,SSP1,message,SSP1-L,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, Evolutionary Power Reactor (EPR)",0.00012338200000000001,3.2519031800937228e-05,0.26356382455250543,1.9031652231325889e-16,1.3553467944212975e-16
reference,n03,SSP1,message,SSP1-L,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, Small Modular Reactor (SMR)",0.00012338200000000001,7.8319568507352895e-06,0.063477305042350496,1.9031652231325889e-16,2.1341962611308414e-16
reference,n03,SSP1,message,SSP1-L,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, hydro, reservoir, alpine region",0.00012338200000000001,3.9460778336743513e-07,0.0031982605515183341,1.9031652231325889e-16,4.5018547930965324e-17
reference,n03,SSP1,message,SSP1-L,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, hydro, run-of-river",0.00012338200000000001,2.3545162233583277e-06,0.019083141976611886,1.9031652231325889e-16,5.1164439334028387e-17
reference,n03,SSP1,message,SSP1-L,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, nuclear, pressure water reactor",0.00012338200000000001,4.0110237156608551e-06,0.032508986040596315,1.9031652231325889e-16,1.6815351183310499e-16
reference,n03,SSP1,message,SSP1-L,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, photovoltaic",0.00012338200000000001,6.7168623947937205e-06,0.054439564886237218,1.9031652231325889e-16,8.9701351894571268e-17
