rte_consumption_scenario,rte_production_scenario,ssp_scenario,iam_model,iam_scenario,gmst,lcia_method,impact,impact_unit,year,value
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2026,1.345038898
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2027,1.339719769
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2028,1.334242466
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2029,1.328606988
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2030,1.322813335
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2031,1.294663217
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2032,1.264997648
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2033,1.233816627
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2034,1.201120156
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2035,1.166908233
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2036,1.131180859
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2037,1.093938035
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2038,1.055179759
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2039,1.014906032
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2040,0.973116854
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2041,0.966212236
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2042,0.958396094
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2043,0.949668426
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2044,0.940029234
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2045,0.929478516
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2046,0.918016273
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2047,0.905642505
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2048,0.892357212
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2049,0.878160394
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2050,0.863052051
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2051,0.834466569
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2052,0.805846094
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2053,0.777190623
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2054,0.748500158
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2055,0.719774699
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2056,0.691014245
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2057,0.662218796
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2058,0.633388353
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2059,0.604522916
reference,m0,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2060,0.575622483
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2026,1.360838988
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2027,1.357020448
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2028,1.353059013
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2029,1.348954682
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2030,1.344707456
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2031,1.36563504
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2032,1.38667704
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2033,1.407833457
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2034,1.42910429
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2035,1.450489539
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2036,1.471989205
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2037,1.493603287
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2038,1.515331785
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2039,1.5371747
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2040,1.559132031
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2041,1.60807228
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2042,1.657758657
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2043,1.708191162
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2044,1.759369795
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2045,1.811294556
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2046,1.863965445
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2047,1.917382462
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2048,1.971545607
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2049,2.02645488
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2050,2.082110281
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2051,2.11295944
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2052,2.143808598
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2053,2.174657756
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2054,2.205506915
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2055,2.236356073
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2056,2.267205231
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2057,2.29805439
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2058,2.328903548
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2059,2.359752706
reference,n03,SSP2,remind,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2060,2.390601865
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2026,1.344721356
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2027,1.339080899
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2028,1.333278479
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2029,1.327314097
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2030,1.321187753
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2031,1.292410634
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2032,1.262099443
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2033,1.23025418
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2034,1.196874846
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2035,1.161961441
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2036,1.125513963
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2037,1.087532415
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2038,1.048016794
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2039,1.006967103
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2040,0.964383339
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2041,0.955037309
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2042,0.944696606
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2043,0.933361228
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2044,0.921031176
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2045,0.907706451
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2046,0.893387052
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2047,0.878072978
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2048,0.861764231
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2049,0.84446081
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2050,0.826162715
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2051,0.794900135
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2052,0.763599369
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2053,0.732260415
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2054,0.700883275
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2055,0.669467948
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2056,0.638014435
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2057,0.606522734
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2058,0.574992847
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2059,0.543424773
reference,m0,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2060,0.511818513
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2026,1.36042874
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2027,1.356195032
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2028,1.351813506
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2029,1.347284162
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2030,1.342607001
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2031,1.363069352
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2032,1.383635713
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2033,1.404306083
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2034,1.425080463
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2035,1.445958852
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2036,1.466941251
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2037,1.48802766
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2038,1.509218078
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2039,1.530512506
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2040,1.551910943
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2041,1.599424931
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2042,1.647649034
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2043,1.696583252
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2044,1.746227586
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2045,1.796582034
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2046,1.847646597
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2047,1.899421276
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2048,1.951906069
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2049,2.005100978
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2050,2.059006002
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2051,2.08836618
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2052,2.117726358
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2053,2.147086536
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2054,2.176446715
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2055,2.205806893
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2056,2.235167071
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2057,2.26452725
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2058,2.293887428
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2059,2.323247606
reference,n03,SSP2,remind,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2060,2.352607784
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2026,1.344683727
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2027,1.339005193
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2028,1.333164247
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2029,1.32716089
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2030,1.320995122
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2031,1.292282804
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2032,1.262038514
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2033,1.230262253
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2034,1.19695402
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2035,1.162113816
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2036,1.12574164
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2037,1.087837493
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2038,1.048401374
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2039,1.007433284
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2040,0.964933222
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2041,0.95792877
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2042,0.950014699
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2043,0.941191008
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2044,0.931457697
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2045,0.920814765
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2046,0.909262214
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2047,0.896800042
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2048,0.883428251
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2049,0.869146839
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2050,0.853955808
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2051,0.825425683
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2052,0.796860638
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2053,0.768260671
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2054,0.739625782
reference,m0,SSP2,remind,SSP2-PkBudg1000,1.7-2.0,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,2055,0.710955972
