country,sector,year,summary_level,fu_ratio,ratio_label,row_count,ratio_count,num_zero_den_positive_count,mean,p5,p25,p50,p75,p95
AU,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.030219788411817994,3.642577461468206e-06,9.402820536867604e-06,9.220404719088941e-05,0.0001973358668977515,0.13574000809570708
AU,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.16602820617020816,0.04008848985006366,0.05990029584921662,0.14215988251691375,0.277524959231345,0.31623507159243264
BE,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.09378153347865557,0.0011326899556030256,0.0026451231189367594,0.010364050696792932,0.016765742309570574,0.39585224126641716
BE,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.09378153347865557,0.0011326899556030256,0.0026451231189367594,0.010364050696792932,0.016765742309570574,0.39585224126641716
BE,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
BG,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,3.524842671015796,0.09044562859768948,0.24690582841876324,0.5643957992932477,7.67853118373579,9.327835780748568
BG,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.33154501833261,0.1456626634279269,0.22305496685956758,0.2627543013926414,0.3013287549443884,0.6901540862414328
BG,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,6.718140323698981,1.3888816932655972,5.885362128802152,8.035525697479384,8.758505443544887,9.705391401422512
BR,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.09334650586386989,0.0002163399301768161,0.000227864101921384,0.00029673183512637436,0.0007615555642656647,0.5162329979153727
BR,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.16327857415620958,0.0002878411437510293,0.00038090459316131845,0.0006373391883701642,0.0008954673773444979,0.7328712655257564
BR,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.023414437571530184,0.00021426004147765697,0.00021959306406917512,0.00022524039014760132,0.00023173766358592198,0.10458704142346592
CA,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.10522395624982513,6.93617084230448e-05,0.00037129919404193894,0.0015641030511464526,0.02262187061201716,0.5649560563398526
CA,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.17199598498503743,0.0014353695034588455,0.0032592702702395416,0.014922008202359806,0.023322320309398598,0.7374164929733644
CA,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.03845192751461281,6.69428581592114e-05,0.00010910818247335165,0.0003200203888403,0.0006598830692196742,0.1720807130028227
CH,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,7,5,0.06604495158284542,1.6674468165915628e-05,6.338689758869854e-05,0.00046941064985038164,0.004066448659829588,0.3191557014352492
CH,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.07705204553365734,5.6698371434654753e-05,0.000174925624885185,0.0015553749361388147,0.004779003378530758,0.34156028310225073
CH,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,1,5,2.387877973903341e-06,2.387877973903341e-06,2.387877973903341e-06,2.387877973903341e-06,2.387877973903341e-06,2.387877973903341e-06
CN,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.07799385130082225,0.0020790283755719144,0.002772508954965503,0.018843187582455637,0.038297923327902585,0.3532446828750567
CN,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.1472317470689131,0.01717221341878648,0.025138077904610055,0.035977785495003675,0.047423478465526206,0.5550221944003939
CN,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.008755955532731431,0.0020559160815110354,0.002245134903720579,0.0027281556916078737,0.003414248418045204,0.030390113294394026
CY,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.08066605548941276,0.00010163203797188585,0.0001681992147556097,0.00035321437803631386,0.0004275360233578523,0.3620863773979342
CY,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.08066605548941276,0.00010163203797188585,0.0001681992147556097,0.00035321437803631386,0.0004275360233578523,0.3620863773979342
CY,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
CZ,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.08969803841815971,0.01726576781078077,0.030776530348110252,0.06094045961990329,0.07965299900135799,0.24165851594807194
CZ,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.08969803841815971,0.01726576781078077,0.030776530348110252,0.06094045961990329,0.07965299900135799,0.24165851594807194
CZ,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
DE,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.0671318540319941,7.587157242921639e-05,0.00018217847755774185,0.000840317629834098,0.0013220088095351097,0.3000343094786759
DE,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.0671318540319941,7.587157242921639e-05,0.00018217847755774185,0.000840317629834098,0.0013220088095351097,0.3000343094786759
DE,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
DK,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.11944680282481486,0.015134038818002227,0.03415550691167185,0.10163241564014247,0.14431175088210096,0.2848272504509832
DK,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.11944680282481486,0.015134038818002227,0.03415550691167185,0.10163241564014247,0.14431175088210096,0.2848272504509832
DK,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
EE,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.12558725187060674,0.0190050903016329,0.03145687067413089,0.062016797900679446,0.07880896799377027,0.4002740531200373
EE,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.12558725187060674,0.0190050903016329,0.03145687067413089,0.062016797900679446,0.07880896799377027,0.4002740531200373
EE,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
ES,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.4041990689968067,0.04953040432692689,0.19790943806025804,0.26889046000825667,0.6869558812136087,0.8586712876564377
ES,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.6490109889428615,0.3254924904122701,0.5080346911306528,0.7103106157860181,0.7725332293849442,0.9126492944031876
ES,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.15938714905075177,0.033669298932753736,0.09485973844570808,0.18509721421626285,0.23005843364797232,0.25101400714753563
FI,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.05420770511249021,4.866991032834142e-14,2.815460630897039e-13,0.00041355498013882357,0.00195676268912293,0.292757542612174
FI,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.1038615113290462,0.00039140791288356223,0.0006538834358547259,0.0015970275719451028,0.001966150578530108,0.46337550489096524
FI,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.004553898895934205,4.64378469093479e-14,8.197854058731658e-14,2.44984090719393e-13,3.2489125816164727e-13,0.020492545031100425
FR,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.10861100147424917,0.004440757157886681,0.02411339771074898,0.05127500726967221,0.17260327701569828,0.3276269499119954
FR,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.023723384332492204,0.0033435936712241116,0.00817589467384052,0.02089028898440614,0.031895825097356605,0.05232515216238554
FR,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.19349861861600615,0.05059625514456621,0.09160927069838729,0.19062943411483413,0.26885233502753686,0.3574387850095388
GB,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.05930598384448665,0.00036157032747542863,0.0008802729213781488,0.001194873735136706,0.010944123924286462,0.30609416809104323
GB,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.117840347126343,0.001252518376355274,0.002875379527859138,0.015491146519691657,0.029615413590440565,0.4892955106736816
GB,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.0007716205626302845,0.00028145368299258423,0.0005555661302063716,0.000845858160327566,0.0009446905902969571,0.0012038331814593168
GR,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.9074028421797559,0.5054349089963677,0.936308613792707,0.999277509532303,1.0049952509937832,1.0425486086268174
GR,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.9871160212925804,0.9443617417428081,0.9990888525882469,0.999277509532303,0.9994415687053897,0.9994829787570253
GR,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.8276896630669311,0.2297437564424515,0.9241544725011142,0.9806019486715394,1.034370360436078,1.045140898617148
HR,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,7,5,0.09812753568983569,0.015666169640958284,0.03281564460730852,0.05085345689825177,0.05640822446529999,0.3293594470735737
HR,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.1125712680482444,0.029142106575970612,0.042835404727051204,0.05338335657879975,0.05665570856827612,0.34882060810231125
HR,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,1,5,0.01146514153938353,0.01146514153938353,0.01146514153938353,0.01146514153938353,0.01146514153938353,0.01146514153938353
HU,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.20435519126752255,0.09714419648647483,0.1423317760285197,0.17250067297258231,0.18100961941426502,0.40564244878750744
HU,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.20435519126752255,0.09714419648647483,0.1423317760285197,0.17250067297258231,0.18100961941426502,0.40564244878750744
HU,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
ID,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.03524047647052311,0.007891878506414731,0.008320511621994486,0.02573430889153846,0.037828707873446166,0.10517878777357066
ID,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.033449845740029474,0.025043812044229972,0.027879011271599002,0.033837991781341704,0.03847443115083106,0.04176720842605063
ID,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.03703110720101675,0.007884149463361871,0.007947049887047778,0.00823960219306601,0.008441151202382225,0.1382174963230165
IE,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.2605652822089886,0.03831862689667777,0.09065469574799391,0.19604774389213725,0.37311156433174175,0.6485968627681356
IE,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.17293844928499058,0.036757873288576666,0.07576971881082809,0.1524562570977281,0.25253656288468895,0.34472866074952024
IE,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.3481921151329866,0.07448004195610458,0.16129794383156396,0.28329437299378674,0.5012442060147605,0.7201796077520343
IN,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.3524226547793261,0.10316009880081645,0.1763765891336897,0.24036764851368086,0.5449308208431647,0.7684924418211869
IN,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.22814683340328726,0.1559180911502673,0.1673600771713833,0.18171208736044003,0.18639190607080994,0.42291056841588326
IN,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.4766984761553648,0.10439202054845564,0.2966567298436431,0.491603215452275,0.7269574425710489,0.7848045891799038
IT,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.06937476464561748,2.1822433129871923e-05,3.970856038129371e-05,0.04088771531032129,0.12367252546979636,0.19137129796901228
IT,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.11834459877578611,0.03501868233257558,0.06877305743188032,0.12255041627282451,0.17398548439804906,0.19271749862021373
IT,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.020404930515448855,1.7459903312413307e-05,3.0013869498996765e-05,3.812463839679832e-05,4.264164937076808e-05,0.09171181165883134
JP,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.07114623329360098,6.046447058379984e-14,2.7383630794967866e-13,1.7216048996251537e-05,0.0003178119924279674,0.3860105888139544
JP,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.13869403643648337,1.5417629672306095e-05,3.3169631055652206e-05,0.00019125043433045044,0.0003289139625424636,0.6236432317653853
JP,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.003598430150718568,4.889696492668908e-14,9.991611492089224e-14,2.3796329612484277e-13,3.247325730461576e-13,0.016192935677623935
KR,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.06640974924525482,1.56200875894949e-13,3.8277173223046326e-13,2.7666321961092263e-05,0.0002952518486686013,0.36650677831863265
KR,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.11907937870250183,2.4465808421311258e-05,5.505017691894184e-05,0.00020317318409901103,0.00030906013071736884,0.5353529627662972
KR,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.013740119788007828,1.2490712836477835e-13,2.393217702900383e-13,3.7113535135015497e-13,4.196826116959659e-13,0.061830539045038
LT,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.08891130838614986,8.875694335641076e-05,0.00039121708584162793,0.01215115524878936,0.09431340935517038,0.3676185592887066
LT,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.17751514801488852,0.03139644193586697,0.06286552701658336,0.0993151317845191,0.12306103563690361,0.5276030286135344
LT,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.00030746875741120963,4.036819921288126e-05,0.00021416502491061734,0.0003850246975368701,0.00044156046922328313,0.0004568953992552798
LU,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.5865199280472972,0.16547815799421384,0.35536449899898465,0.6885169238359069,0.8024469360328487,0.8987174837221767
LU,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.5865199280472972,0.16547815799421384,0.35536449899898465,0.6885169238359069,0.8024469360328487,0.8987174837221767
LU,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
LV,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.12488692160016901,0.0038380673069914953,0.0063555477396141195,0.009843357661403405,0.011162361273111307,0.5349905566136481
LV,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.12488692160016901,0.0038380673069914953,0.0063555477396141195,0.009843357661403405,0.011162361273111307,0.5349905566136481
LV,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
MT,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,11,1,0.04608814570813416,0.00011941330546701993,0.0003982826241983561,0.002511383793667068,0.007457187793334798,0.24080581955027563
MT,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.07904728038599952,9.690447650846534e-05,0.00022077485948910903,0.0003982826241983561,0.0006564026355968432,0.3545664092022006
MT,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,5,1,0.006537184094695737,0.003240546068665429,0.006157195168658873,0.006192141397908834,0.008722234188760761,0.009026819577338674
